Linux 2.6.18-164.2.1.el5 (rmai3db.ads.sp1.yahoo.com) 	08/21/2011

09:13:02 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:18:32 PM    9   28.20    0.00   32.10    0.00    0.00    7.10    0.00   32.60      0.00
09:18:32 PM   10   27.90    0.00   31.20    0.00    0.00    7.20    0.00   33.70      0.00
09:18:32 PM   11   28.20    0.00   31.40    0.00    0.00    7.10    0.00   33.30      0.00
09:18:32 PM   12   28.87    0.00   32.47    0.00    0.00    6.99    0.00   31.67      1.50
09:18:32 PM   13   27.90    0.00   31.30    0.00    0.00    7.10    0.00   33.70     11.80
09:18:32 PM   14   29.00    0.00   32.20    0.00    0.00    7.00    0.00   31.80      0.70
09:18:32 PM   15   28.10    0.00   31.60    0.00    0.00    7.20    0.00   33.10      0.80

09:18:32 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:18:42 PM  all   27.34    0.00   29.97    0.00    0.00    7.76    0.00   34.93   1014.40
09:18:42 PM    0   30.40    0.00   19.30    0.00    0.00   14.20    0.00   36.10   1000.10
09:18:42 PM    1   27.50    0.00   29.60    0.00    0.00    6.70    0.00   36.20      0.00
09:18:42 PM    2   27.20    0.00   31.00    0.00    0.00    7.00    0.00   34.80      0.00
09:18:42 PM    3   25.97    0.00   30.37    0.00    0.00    7.19    0.00   36.46      0.00
09:18:42 PM    4   26.27    0.00   31.17    0.00    0.00    7.29    0.00   35.26      2.50
09:18:42 PM    5   25.13    0.00   30.23    0.00    0.00    7.21    0.00   37.44      0.00
09:18:42 PM    6   26.70    0.00   31.30    0.00    0.00    7.60    0.00   34.40      0.00
09:18:42 PM    7   26.00    0.00   30.50    0.00    0.00    7.10    0.00   36.40      0.50
09:18:42 PM    8   28.80    0.00   29.00    0.00    0.00    9.50    0.00   32.70      0.00
09:18:42 PM    9   27.60    0.00   30.90    0.00    0.00    7.00    0.00   34.50      0.00
09:18:42 PM   10   27.74    0.00   31.14    0.00    0.00    7.39    0.00   33.73      0.00
09:18:42 PM   11   27.50    0.00   30.50    0.00    0.00    7.30    0.00   34.70      0.00
09:18:42 PM   12   28.03    0.00   30.83    0.00    0.00    6.91    0.00   34.23      1.20
09:18:42 PM   13   27.50    0.00   31.00    0.00    0.00    7.10    0.00   34.40      8.60
09:18:42 PM   14   27.83    0.00   31.73    0.00    0.00    7.41    0.00   33.03      0.60
09:18:42 PM   15   27.37    0.00   30.97    0.00    0.00    7.19    0.00   34.47      0.90

09:18:42 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:18:52 PM  all   27.21    0.00   30.17    0.00    0.00    7.64    0.00   34.99   1014.89
09:18:52 PM    0   30.57    0.00   19.08    0.00    0.00   13.79    0.00   36.56    999.10
09:18:52 PM    1   25.67    0.00   30.97    0.00    0.00    7.29    0.00   36.06      0.00
09:18:52 PM    2   27.10    0.00   31.00    0.00    0.00    7.20    0.00   34.70      0.00
09:18:52 PM    3   26.53    0.00   31.03    0.00    0.00    6.81    0.00   35.64      0.00
09:18:52 PM    4   26.60    0.00   31.40    0.00    0.00    7.60    0.00   34.40      2.40
09:18:52 PM    5   26.97    0.00   29.77    0.00    0.00    7.19    0.00   36.06      0.00
09:18:52 PM    6   26.80    0.00   30.20    0.00    0.00    7.40    0.00   35.60      0.00
09:18:52 PM    7   26.07    0.00   30.07    0.00    0.00    7.39    0.00   36.46      0.60
09:18:52 PM    8   28.47    0.00   29.67    0.00    0.00    8.89    0.00   32.97      0.00
09:18:52 PM    9   27.30    0.00   31.20    0.00    0.00    7.00    0.00   34.50      0.00
09:18:52 PM   10   27.23    0.00   32.43    0.00    0.00    6.71    0.00   33.63      0.00
09:18:52 PM   11   27.50    0.00   31.80    0.00    0.00    6.50    0.00   34.20      0.00
09:18:52 PM   12   27.70    0.00   30.20    0.00    0.00    7.40    0.00   34.70      1.20
09:18:52 PM   13   27.43    0.00   30.83    0.00    0.00    6.81    0.00   34.93      9.99
09:18:52 PM   14   27.30    0.00   31.30    0.00    0.00    7.10    0.00   34.30      0.70
09:18:52 PM   15   26.20    0.00   31.50    0.00    0.00    7.20    0.00   35.10      0.90

09:18:52 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:19:02 PM  all   27.58    0.00   29.70    0.00    0.00    7.65    0.00   35.08   1017.82
09:19:02 PM    0   30.83    0.00   19.32    0.00    0.00   14.11    0.00   35.74   1001.10
09:19:02 PM    1   26.93    0.00   30.23    0.00    0.00    6.71    0.00   36.14      0.00
09:19:02 PM    2   25.60    0.00   31.00    0.00    0.00    6.70    0.00   36.70      0.00
09:19:02 PM    3   26.10    0.00   30.20    0.00    0.00    7.00    0.00   36.70      0.00
09:19:02 PM    4   26.35    0.00   30.26    0.00    0.00    7.11    0.00   36.27      4.70
09:19:02 PM    5   27.70    0.00   30.00    0.00    0.00    7.00    0.00   35.30      0.00
09:19:02 PM    6   27.77    0.00   29.67    0.00    0.00    7.29    0.00   35.26      0.00
09:19:02 PM    7   27.13    0.00   30.83    0.00    0.00    7.31    0.00   34.73      0.50
09:19:02 PM    8   28.03    0.00   28.93    0.00    0.00    9.31    0.00   33.73      0.00
09:19:02 PM    9   27.93    0.00   30.53    0.00    0.00    6.91    0.00   34.63      0.00
09:19:02 PM   10   28.63    0.00   30.23    0.00    0.00    7.01    0.00   34.13      0.00
09:19:02 PM   11   26.73    0.00   31.13    0.00    0.00    6.91    0.00   35.24      0.00
09:19:02 PM   12   27.57    0.00   30.57    0.00    0.00    6.99    0.00   34.87      1.20
09:19:02 PM   13   27.45    0.00   30.14    0.00    0.00    7.29    0.00   35.13      8.31
09:19:02 PM   14   28.10    0.00   30.90    0.00    0.00    7.50    0.00   33.50      1.00
09:19:02 PM   15   28.33    0.00   31.13    0.00    0.00    7.41    0.00   33.13      1.00

09:19:02 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:19:12 PM  all   27.28    0.00   30.21    0.00    0.00    7.56    0.00   34.95   1015.28
09:19:12 PM    0   29.67    0.00   19.28    0.00    0.00   14.29    0.00   36.76    999.10
09:19:12 PM    1   26.30    0.00   31.00    0.00    0.00    7.00    0.00   35.70      0.00
09:19:12 PM    2   26.10    0.00   31.90    0.00    0.00    7.30    0.00   34.70      0.00
09:19:12 PM    3   26.80    0.00   31.10    0.00    0.00    6.90    0.00   35.20      0.00
09:19:12 PM    4   26.17    0.00   30.87    0.00    0.00    7.09    0.00   35.86      3.60
09:19:12 PM    5   25.83    0.00   30.73    0.00    0.00    6.61    0.00   36.84      0.00
09:19:12 PM    6   26.45    0.00   29.96    0.00    0.00    7.21    0.00   36.37      0.00
09:19:12 PM    7   26.50    0.00   30.80    0.00    0.00    7.20    0.00   35.50      0.50
09:19:12 PM    8   29.40    0.00   28.60    0.00    0.00    9.00    0.00   33.00      0.00
09:19:12 PM    9   27.70    0.00   31.60    0.00    0.00    6.70    0.00   34.00      0.00
09:19:12 PM   10   28.70    0.00   31.90    0.00    0.00    6.80    0.00   32.60      0.00
09:19:12 PM   11   27.10    0.00   32.20    0.00    0.00    6.80    0.00   33.90      0.00
09:19:12 PM   12   27.13    0.00   31.03    0.00    0.00    7.01    0.00   34.83      1.80
09:19:12 PM   13   26.98    0.00   30.59    0.00    0.00    6.82    0.00   35.61      8.89
09:19:12 PM   14   27.73    0.00   31.03    0.00    0.00    7.01    0.00   34.23      0.60
09:19:12 PM   15   27.80    0.00   31.00    0.00    0.00    7.10    0.00   34.10      0.80

09:19:12 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:19:22 PM  all   27.38    0.00   30.01    0.00    0.00    7.67    0.00   34.94   1019.90
09:19:22 PM    0   30.10    0.00   19.30    0.00    0.00   14.50    0.00   36.10   1000.10
09:19:22 PM    1   26.57    0.00   30.27    0.00    0.00    6.79    0.00   36.36      0.00
09:19:22 PM    2   26.93    0.00   31.13    0.00    0.00    6.91    0.00   35.04      0.00
09:19:22 PM    3   26.70    0.00   30.30    0.00    0.00    6.60    0.00   36.40      0.00
09:19:22 PM    4   26.20    0.00   30.10    0.00    0.00    7.30    0.00   36.40      2.80
09:19:22 PM    5   26.87    0.00   30.47    0.00    0.00    6.99    0.00   35.66      0.00
09:19:22 PM    6   27.37    0.00   30.37    0.00    0.00    6.89    0.00   35.36      0.00
09:19:22 PM    7   27.50    0.00   30.30    0.00    0.00    7.40    0.00   34.80      0.60
09:19:22 PM    8   28.90    0.00   29.20    0.00    0.00    9.20    0.00   32.70      0.00
09:19:22 PM    9   26.80    0.00   32.30    0.00    0.00    6.90    0.00   34.00      0.00
09:19:22 PM   10   27.97    0.00   31.87    0.00    0.00    7.19    0.00   32.97      0.00
09:19:22 PM   11   28.34    0.00   30.44    0.00    0.00    7.39    0.00   33.83      0.00
09:19:22 PM   12   26.30    0.00   31.70    0.00    0.00    6.90    0.00   35.10      1.40
09:19:22 PM   13   26.47    0.00   31.57    0.00    0.00    7.19    0.00   34.77     13.40
09:19:22 PM   14   27.90    0.00   29.90    0.00    0.00    7.20    0.00   35.00      0.70
09:19:22 PM   15   27.40    0.00   30.80    0.00    0.00    7.40    0.00   34.40      0.90

09:19:22 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:19:32 PM  all   27.06    0.00   30.12    0.00    0.00    7.78    0.00   35.04   1016.72
09:19:32 PM    0   30.43    0.00   19.32    0.00    0.00   14.51    0.00   35.74   1001.10
09:19:32 PM    1   26.53    0.00   30.43    0.00    0.00    6.41    0.00   36.64      0.00
09:19:32 PM    2   25.97    0.00   31.37    0.00    0.00    6.99    0.00   35.66      0.00
09:19:32 PM    3   27.13    0.00   30.83    0.00    0.00    7.11    0.00   34.93      0.00
09:19:32 PM    4   26.27    0.00   29.67    0.00    0.00    7.79    0.00   36.26      2.90
09:19:32 PM    5   26.10    0.00   30.60    0.00    0.00    7.40    0.00   35.90      0.00
09:19:32 PM    6   26.23    0.00   31.73    0.00    0.00    7.21    0.00   34.83      0.00
09:19:32 PM    7   26.20    0.00   30.10    0.00    0.00    7.40    0.00   36.30      0.50
09:19:32 PM    8   27.90    0.00   29.80    0.00    0.00    9.00    0.00   33.30      0.00
09:19:32 PM    9   26.40    0.00   30.90    0.00    0.00    6.70    0.00   36.00      0.00
09:19:32 PM   10   26.83    0.00   32.13    0.00    0.00    7.21    0.00   33.83      0.00
09:19:32 PM   11   27.23    0.00   30.63    0.00    0.00    7.31    0.00   34.83      0.00
09:19:32 PM   12   27.20    0.00   30.00    0.00    0.00    7.30    0.00   35.50      1.50
09:19:32 PM   13   27.60    0.00   31.10    0.00    0.00    7.20    0.00   34.10      8.81
09:19:32 PM   14   27.67    0.00   32.17    0.00    0.00    7.29    0.00   32.87      0.70
09:19:32 PM   15   27.10    0.00   31.20    0.00    0.00    7.70    0.00   34.00      1.20

09:19:32 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:19:42 PM  all   22.42    0.00   25.44    0.00    0.00    7.22    0.00   44.92   1019.22
09:19:42 PM    0   24.12    0.00   15.92    0.00    0.00   12.61    0.00   47.35   1001.10
09:19:42 PM    1   21.98    0.00   26.17    0.00    0.00    6.59    0.00   45.25      0.00
09:19:42 PM    2   21.72    0.00   25.63    0.00    0.00    6.41    0.00   46.25      0.00
09:19:42 PM    3   22.60    0.00   26.50    0.00    0.00    6.20    0.00   44.70      0.00
09:19:42 PM    4   21.12    0.00   25.53    0.00    0.00    7.41    0.00   45.95      4.10
09:19:42 PM    5   21.30    0.00   25.40    0.00    0.00    7.00    0.00   46.30      0.00
09:19:42 PM    6   22.60    0.00   25.10    0.00    0.00    6.70    0.00   45.60      0.00
09:19:42 PM    7   22.00    0.00   25.10    0.00    0.00    7.10    0.00   45.80      0.50
09:19:42 PM    8   23.20    0.00   24.60    0.00    0.00    8.80    0.00   43.40      0.00
09:19:42 PM    9   23.20    0.00   27.10    0.00    0.00    6.40    0.00   43.30      0.00
09:19:42 PM   10   22.30    0.00   27.30    0.00    0.00    6.40    0.00   44.00      0.00
09:19:42 PM   11   23.20    0.00   27.60    0.00    0.00    6.60    0.00   42.60      0.00
09:19:42 PM   12   24.00    0.00   27.70    0.00    0.00    7.20    0.00   41.10      1.50
09:19:42 PM   13   22.78    0.00   26.07    0.00    0.00    6.29    0.00   44.86     10.91
09:19:42 PM   14   21.02    0.00   25.33    0.00    0.00    7.01    0.00   46.65      0.40
09:19:42 PM   15   21.60    0.00   26.00    0.00    0.00    6.80    0.00   45.60      0.70

09:19:42 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:19:52 PM  all   19.19    0.00   22.27    0.00    0.00    6.60    0.00   51.93   1014.67
09:19:52 PM    0   22.75    0.00   15.07    0.00    0.00   10.88    0.00   51.30    998.10
09:19:52 PM    1   18.10    0.00   23.50    0.00    0.00    5.50    0.00   52.90      0.00
09:19:52 PM    2   18.08    0.00   23.88    0.00    0.00    5.49    0.00   52.55      0.00
09:19:52 PM    3   18.48    0.00   23.88    0.00    0.00    5.79    0.00   51.85      0.00
09:19:52 PM    4   18.08    0.00   21.08    0.00    0.00    6.59    0.00   54.25      2.10
09:19:52 PM    5   17.92    0.00   21.22    0.00    0.00    6.21    0.00   54.65      0.00
09:19:52 PM    6   19.38    0.00   22.38    0.00    0.00    6.49    0.00   51.75      0.00
09:19:52 PM    7   18.20    0.00   22.50    0.00    0.00    6.80    0.00   52.50      0.50
09:19:52 PM    8   21.90    0.00   23.00    0.00    0.00    7.70    0.00   47.40      0.00
09:19:52 PM    9   20.70    0.00   23.60    0.00    0.00    5.80    0.00   49.90      0.00
09:19:52 PM   10   19.38    0.00   24.38    0.00    0.00    5.59    0.00   50.65      0.00
09:19:52 PM   11   19.70    0.00   24.20    0.00    0.00    5.50    0.00   50.60      0.00
09:19:52 PM   12   19.12    0.00   21.92    0.00    0.00    7.01    0.00   51.95      1.00
09:19:52 PM   13   17.02    0.00   20.92    0.00    0.00    6.51    0.00   55.56     11.78
09:19:52 PM   14   18.48    0.00   22.08    0.00    0.00    6.79    0.00   52.65      0.50
09:19:52 PM   15   19.70    0.00   22.80    0.00    0.00    6.90    0.00   50.60      0.70

09:19:52 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:20:02 PM  all   19.24    0.00   22.03    0.00    0.00    6.53    0.00   52.19   1023.62
09:20:02 PM    0   21.42    0.00   15.22    0.00    0.00   10.81    0.00   52.55   1001.10
09:20:02 PM    1   17.62    0.00   21.62    0.00    0.00    6.11    0.00   54.65      0.00
09:20:02 PM    2   18.40    0.00   22.50    0.00    0.00    6.20    0.00   52.90      0.00
09:20:02 PM    3   19.70    0.00   22.00    0.00    0.00    6.40    0.00   51.90      0.00
09:20:02 PM    4   19.02    0.00   22.32    0.00    0.00    6.51    0.00   52.15      6.01
09:20:02 PM    5   18.60    0.00   22.30    0.00    0.00    6.10    0.00   53.00      0.00
09:20:02 PM    6   18.40    0.00   22.20    0.00    0.00    6.10    0.00   53.30      0.00
09:20:02 PM    7   18.82    0.00   22.62    0.00    0.00    6.41    0.00   52.15      0.50
09:20:02 PM    8   20.40    0.00   21.20    0.00    0.00    7.30    0.00   51.10      0.00
09:20:02 PM    9   18.98    0.00   22.88    0.00    0.00    5.59    0.00   52.55      0.00
09:20:02 PM   10   18.22    0.00   22.32    0.00    0.00    6.41    0.00   53.05      0.00
09:20:02 PM   11   19.50    0.00   23.30    0.00    0.00    6.00    0.00   51.20      0.00
09:20:02 PM   12   21.08    0.00   23.48    0.00    0.00    5.89    0.00   49.55      1.40
09:20:02 PM   13   18.80    0.00   22.90    0.00    0.00    6.40    0.00   51.90     12.41
09:20:02 PM   14   17.92    0.00   21.72    0.00    0.00    6.41    0.00   53.95      1.30
09:20:02 PM   15   21.00    0.00   23.80    0.00    0.00    6.00    0.00   49.20      0.90

09:20:02 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:20:12 PM  all   18.89    0.00   22.46    0.00    0.01    6.42    0.00   52.23   1019.60
09:20:12 PM    0   19.10    0.00   13.40    0.00    0.00   10.00    0.00   57.50   1000.10
09:20:12 PM    1   18.32    0.00   21.52    0.00    0.00    6.41    0.00   53.75      0.00
09:20:12 PM    2   18.42    0.00   22.72    0.00    0.00    6.41    0.00   52.45      0.00
09:20:12 PM    3   17.62    0.00   21.42    0.00    0.00    6.41    0.00   54.55      0.00
09:20:12 PM    4   19.08    0.00   23.08    0.00    0.00    5.49    0.00   52.35      4.90
09:20:12 PM    5   19.08    0.00   23.88    0.00    0.00    5.79    0.00   51.25      0.00
09:20:12 PM    6   17.30    0.00   23.50    0.00    0.00    5.90    0.00   53.30      0.00
09:20:12 PM    7   18.48    0.00   23.88    0.00    0.00    5.39    0.00   52.25      0.60
09:20:12 PM    8   17.72    0.00   20.22    0.00    0.00    8.11    0.00   53.95      0.00
09:20:12 PM    9   17.02    0.00   21.72    0.00    0.00    6.41    0.00   54.85      0.00
09:20:12 PM   10   19.60    0.00   23.40    0.00    0.00    6.60    0.00   50.40      0.00
09:20:12 PM   11   18.72    0.00   21.62    0.00    0.00    6.41    0.00   53.25      0.00
09:20:12 PM   12   20.52    0.00   24.22    0.00    0.00    5.51    0.00   49.75      1.30
09:20:12 PM   13   18.48    0.00   23.28    0.00    0.00    6.09    0.00   52.15     11.30
09:20:12 PM   14   20.80    0.00   25.30    0.00    0.00    5.80    0.00   48.10      0.60
09:20:12 PM   15   21.92    0.00   26.13    0.00    0.00    5.91    0.00   46.05      0.80

09:20:12 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:20:22 PM  all   19.10    0.00   22.24    0.00    0.00    6.65    0.00   52.01   1013.40
09:20:22 PM    0   20.60    0.00   15.20    0.00    0.00   10.90    0.00   53.30   1000.10
09:20:22 PM    1   18.60    0.00   22.20    0.00    0.00    6.10    0.00   53.10      0.00
09:20:22 PM    2   18.70    0.00   23.10    0.00    0.00    5.90    0.00   52.30      0.00
09:20:22 PM    3   18.70    0.00   23.20    0.00    0.00    5.60    0.00   52.50      0.00
09:20:22 PM    4   17.52    0.00   21.42    0.00    0.00    6.11    0.00   54.95      1.90
09:20:22 PM    5   18.80    0.00   22.80    0.00    0.00    6.70    0.00   51.70      0.00
09:20:22 PM    6   18.00    0.00   21.80    0.00    0.00    6.40    0.00   53.80      0.00
09:20:22 PM    7   17.70    0.00   22.60    0.00    0.00    6.90    0.00   52.80      0.60
09:20:22 PM    8   20.88    0.00   22.98    0.00    0.00    7.79    0.00   48.35      0.00
09:20:22 PM    9   21.20    0.00   23.10    0.00    0.00    6.20    0.00   49.50      0.00
09:20:22 PM   10   19.90    0.00   23.10    0.00    0.00    6.00    0.00   51.00      0.00
09:20:22 PM   11   19.88    0.00   22.88    0.00    0.00    6.19    0.00   51.05      0.00
09:20:22 PM   12   18.60    0.00   22.00    0.00    0.00    6.00    0.00   53.40      2.00
09:20:22 PM   13   19.12    0.00   24.12    0.00    0.00    6.31    0.00   50.45      7.40
09:20:22 PM   14   18.58    0.00   22.68    0.00    0.00    6.39    0.00   52.35      0.60
09:20:22 PM   15   18.92    0.00   22.72    0.00    0.00    6.81    0.00   51.55      0.80

09:20:22 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:20:32 PM  all   19.36    0.00   22.38    0.00    0.00    6.70    0.00   51.57   1015.10
09:20:32 PM    0   21.90    0.00   14.70    0.00    0.00   11.00    0.00   52.40   1000.10
09:20:32 PM    1   19.08    0.00   23.48    0.00    0.00    5.49    0.00   51.95      0.00
09:20:32 PM    2   18.58    0.00   23.48    0.00    0.00    6.19    0.00   51.75      0.00
09:20:32 PM    3   18.40    0.00   23.20    0.00    0.00    5.90    0.00   52.50      0.00
09:20:32 PM    4   18.88    0.00   22.88    0.00    0.00    6.89    0.00   51.35      2.70
09:20:32 PM    5   18.52    0.00   21.72    0.00    0.00    7.21    0.00   52.55      0.00
09:20:32 PM    6   18.40    0.00   22.10    0.00    0.00    6.20    0.00   53.30      0.00
09:20:32 PM    7   17.52    0.00   22.22    0.00    0.00    6.41    0.00   53.85      0.60
09:20:32 PM    8   21.90    0.00   21.60    0.00    0.00    8.10    0.00   48.40      0.00
09:20:32 PM    9   19.00    0.00   23.80    0.00    0.00    6.00    0.00   51.20      0.00
09:20:32 PM   10   20.90    0.00   23.50    0.00    0.00    5.70    0.00   49.90      0.00
09:20:32 PM   11   19.30    0.00   23.80    0.00    0.00    6.10    0.00   50.80      0.00
09:20:32 PM   12   20.90    0.00   23.30    0.00    0.00    6.60    0.00   49.20      1.00
09:20:32 PM   13   19.80    0.00   23.10    0.00    0.00    6.60    0.00   50.50      9.50
09:20:32 PM   14   18.60    0.00   22.80    0.00    0.00    6.80    0.00   51.80      0.50
09:20:32 PM   15   18.08    0.00   22.48    0.00    0.00    6.19    0.00   53.25      0.70

09:20:32 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:20:42 PM  all   18.78    0.00   22.26    0.00    0.00    6.53    0.00   52.42   1016.52
09:20:42 PM    0   19.62    0.00   13.91    0.00    0.00   10.51    0.00   55.96   1001.10
09:20:42 PM    1   17.52    0.00   21.02    0.00    0.00    6.61    0.00   54.85      0.00
09:20:42 PM    2   18.22    0.00   21.62    0.00    0.00    6.01    0.00   54.15      0.00
09:20:42 PM    3   18.40    0.00   22.20    0.00    0.00    6.40    0.00   53.00      0.00
09:20:42 PM    4   18.90    0.00   23.20    0.00    0.00    6.00    0.00   51.90      3.40
09:20:42 PM    5   17.20    0.00   23.60    0.00    0.00    6.00    0.00   53.20      0.00
09:20:42 PM    6   18.62    0.00   23.72    0.00    0.00    6.21    0.00   51.45      0.00
09:20:42 PM    7   17.88    0.00   22.38    0.00    0.00    5.89    0.00   53.85      0.60
09:20:42 PM    8   19.40    0.00   21.30    0.00    0.00    7.50    0.00   51.80      0.00
09:20:42 PM    9   19.80    0.00   22.90    0.00    0.00    6.60    0.00   50.70      0.00
09:20:42 PM   10   17.90    0.00   21.90    0.00    0.00    6.40    0.00   53.80      0.00
09:20:42 PM   11   18.10    0.00   22.50    0.00    0.00    6.40    0.00   53.00      0.00
09:20:42 PM   12   20.00    0.00   24.00    0.00    0.00    5.80    0.00   50.20      1.50
09:20:42 PM   13   20.70    0.00   24.60    0.00    0.00    6.10    0.00   48.60      8.51
09:20:42 PM   14   20.20    0.00   24.20    0.00    0.00    6.10    0.00   49.50      0.60
09:20:42 PM   15   18.00    0.00   23.10    0.00    0.00    6.00    0.00   52.90      0.80

09:20:42 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:20:52 PM  all    0.56    0.00    0.69    0.00    0.00    0.23    0.00   98.52   1016.10
09:20:52 PM    0    0.50    0.00    0.30    0.00    0.00    0.30    0.00   98.90   1000.10
09:20:52 PM    1    0.50    0.00    0.60    0.00    0.00    0.20    0.00   98.70      0.00
09:20:52 PM    2    0.40    0.00    0.70    0.00    0.00    0.20    0.00   98.70      0.00
09:20:52 PM    3    0.60    0.00    0.70    0.00    0.00    0.20    0.00   98.50      0.00
09:20:52 PM    4    0.30    0.00    0.60    0.00    0.00    0.20    0.00   98.90      1.20
09:20:52 PM    5    0.60    0.00    0.60    0.00    0.00    0.20    0.00   98.60      0.00
09:20:52 PM    6    0.40    0.00    0.60    0.00    0.00    0.20    0.00   98.80      0.00
09:20:52 PM    7    0.70    0.00    0.70    0.00    0.00    0.40    0.00   98.20      0.50
09:20:52 PM    8    1.30    0.00    1.20    0.00    0.00    0.30    0.00   97.20      0.00
09:20:52 PM    9    0.60    0.00    0.80    0.00    0.00    0.20    0.00   98.40      0.00
09:20:52 PM   10    0.40    0.00    0.60    0.00    0.00    0.00    0.00   99.00      0.00
09:20:52 PM   11    0.50    0.00    0.70    0.00    0.00    0.10    0.00   98.70      0.00
09:20:52 PM   12    0.40    0.00    0.60    0.00    0.00    0.20    0.00   98.80      1.40
09:20:52 PM   13    0.60    0.00    0.80    0.00    0.00    0.30    0.00   98.30     10.70
09:20:52 PM   14    0.50    0.00    0.70    0.00    0.00    0.10    0.00   98.70      1.00
09:20:52 PM   15    0.70    0.00    0.90    0.00    0.00    0.40    0.00   98.00      1.20

09:20:52 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:21:02 PM  all    0.26    0.00    0.08    0.00    0.00    0.01    0.00   99.65   1012.60
09:21:02 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00   1000.10
09:21:02 PM    1    0.10    0.00    0.10    0.00    0.00    0.00    0.00   99.80      0.00
09:21:02 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00      0.00
09:21:02 PM    3    0.00    0.00    0.10    0.00    0.00    0.00    0.00   99.90      0.00
09:21:02 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00      2.50
09:21:02 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00      0.00
09:21:02 PM    6    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.90      0.00
09:21:02 PM    7    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.90      0.60
09:21:02 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00      0.00
09:21:02 PM    9    1.10    0.00    0.40    0.00    0.00    0.00    0.00   98.50      0.00
09:21:02 PM   10    0.10    0.00    0.10    0.00    0.00    0.00    0.00   99.80      0.00
09:21:02 PM   11    0.30    0.00    0.10    0.00    0.00    0.00    0.00   99.60      0.00
09:21:02 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00      1.10
09:21:02 PM   13    1.00    0.00    0.40    0.00    0.00    0.10    0.00   98.50      6.80
09:21:02 PM   14    1.30    0.00    0.20    0.00    0.00    0.00    0.00   98.50      0.60
09:21:02 PM   15    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.90      0.90
