Linux 2.6.18-164.2.1.el5 (rmai3db.ads.sp1.yahoo.com) 	08/21/2011

09:21:37 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:27:07 PM    9   51.15    0.00   31.43    0.00    0.00    3.70    0.00   13.71      0.00
09:27:07 PM   10   52.00    0.00   30.40    0.00    0.00    3.80    0.00   13.80      0.00
09:27:07 PM   11   50.85    0.00   31.17    0.00    0.00    3.90    0.00   14.09      0.00
09:27:07 PM   12   51.75    0.00   31.43    0.00    0.00    3.70    0.00   13.11      0.00
09:27:07 PM   13   51.55    0.00   31.17    0.00    0.00    3.80    0.00   13.49      6.91
09:27:07 PM   14   51.60    0.00   30.80    0.00    0.00    4.30    0.00   13.30      0.60
09:27:07 PM   15   52.20    0.00   30.60    0.00    0.00    3.80    0.00   13.40      0.80

09:27:07 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:27:17 PM  all   51.79    0.00   30.57    0.00    0.00    4.05    0.00   13.59   1017.20
09:27:17 PM    0   59.50    0.00   19.80    0.00    0.00    6.30    0.00   14.40   1000.10
09:27:17 PM    1   51.15    0.00   32.17    0.00    0.00    3.70    0.00   12.99      0.00
09:27:17 PM    2   50.45    0.00   31.43    0.00    0.00    4.20    0.00   13.91      0.00
09:27:17 PM    3   51.90    0.00   30.40    0.00    0.00    3.70    0.00   14.00      0.00
09:27:17 PM    4   51.30    0.00   31.70    0.00    0.00    3.90    0.00   13.10      3.20
09:27:17 PM    5   52.00    0.00   30.20    0.00    0.00    4.20    0.00   13.60      0.00
09:27:17 PM    6   51.05    0.00   31.53    0.00    0.00    3.90    0.00   13.51      0.50
09:27:17 PM    7   51.45    0.00   31.13    0.00    0.00    4.10    0.00   13.31      0.00
09:27:17 PM    8   51.65    0.00   30.37    0.00    0.00    4.30    0.00   13.69      0.00
09:27:17 PM    9   50.70    0.00   31.60    0.00    0.00    3.80    0.00   13.90      0.00
09:27:17 PM   10   51.45    0.00   31.03    0.00    0.00    3.90    0.00   13.61      0.00
09:27:17 PM   11   51.75    0.00   30.23    0.00    0.00    3.70    0.00   14.31      0.00
09:27:17 PM   12   51.40    0.00   31.60    0.00    0.00    3.80    0.00   13.20      0.00
09:27:17 PM   13   51.05    0.00   31.93    0.00    0.00    3.80    0.00   13.21     12.00
09:27:17 PM   14   50.65    0.00   32.33    0.00    0.00    3.80    0.00   13.21      0.60
09:27:17 PM   15   51.15    0.00   31.83    0.00    0.00    3.60    0.00   13.41      0.80

09:27:17 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:27:27 PM  all   51.67    0.00   30.46    0.00    0.00    4.03    0.00   13.85   1015.38
09:27:27 PM    0   59.74    0.00   20.18    0.00    0.00    6.19    0.00   13.89    999.10
09:27:27 PM    1   52.20    0.00   30.70    0.00    0.00    3.90    0.00   13.20      0.00
09:27:27 PM    2   51.15    0.00   31.03    0.00    0.00    3.90    0.00   13.91      0.00
09:27:27 PM    3   50.90    0.00   31.00    0.00    0.00    3.90    0.00   14.20      0.00
09:27:27 PM    4   50.85    0.00   31.17    0.00    0.00    3.80    0.00   14.19      3.30
09:27:27 PM    5   50.10    0.00   32.10    0.00    0.00    3.80    0.00   14.00      0.00
09:27:27 PM    6   51.25    0.00   31.07    0.00    0.00    3.60    0.00   14.09      0.50
09:27:27 PM    7   51.30    0.00   31.20    0.00    0.00    3.70    0.00   13.80      0.00
09:27:27 PM    8   50.90    0.00   30.40    0.00    0.00    4.60    0.00   14.10      0.00
09:27:27 PM    9   51.45    0.00   30.33    0.00    0.00    3.90    0.00   14.31      0.00
09:27:27 PM   10   51.00    0.00   31.80    0.00    0.00    3.50    0.00   13.70      0.00
09:27:27 PM   11   50.80    0.00   31.70    0.00    0.00    3.90    0.00   13.60      0.00
09:27:27 PM   12   51.00    0.00   31.50    0.00    0.00    4.10    0.00   13.40      0.00
09:27:27 PM   13   50.70    0.00   31.70    0.00    0.00    3.70    0.00   13.90     11.09
09:27:27 PM   14   51.65    0.00   30.87    0.00    0.00    4.00    0.00   13.49      0.70
09:27:27 PM   15   51.60    0.00   30.60    0.00    0.00    4.00    0.00   13.80      0.70

09:27:27 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:27:37 PM  all   51.79    0.00   30.26    0.00    0.01    4.07    0.00   13.88   1041.74
09:27:37 PM    0   59.36    0.00   20.92    0.00    0.00    5.71    0.00   14.01   1001.10
09:27:37 PM    1   50.80    0.00   30.80    0.00    0.00    4.30    0.00   14.10      0.00
09:27:37 PM    2   51.95    0.00   30.27    0.00    0.00    3.70    0.00   14.09      0.00
09:27:37 PM    3   51.20    0.00   30.60    0.00    0.00    4.10    0.00   14.10      0.00
09:27:37 PM    4   51.95    0.00   30.03    0.00    0.00    4.10    0.00   13.91     18.12
09:27:37 PM    5   51.30    0.00   30.60    0.00    0.00    3.80    0.00   14.30      0.00
09:27:37 PM    6   51.75    0.00   30.37    0.00    0.10    4.00    0.00   13.79     10.81
09:27:37 PM    7   51.25    0.00   31.33    0.00    0.00    3.70    0.00   13.71      0.00
09:27:37 PM    8   51.15    0.00   30.43    0.00    0.00    4.20    0.00   14.21      0.00
09:27:37 PM    9   50.35    0.00   31.67    0.00    0.00    3.80    0.00   14.19      0.00
09:27:37 PM   10   51.30    0.00   31.20    0.00    0.00    3.90    0.00   13.60      0.00
09:27:37 PM   11   50.90    0.00   31.10    0.00    0.00    4.30    0.00   13.70      0.00
09:27:37 PM   12   51.25    0.00   31.53    0.00    0.00    3.70    0.00   13.51      0.00
09:27:37 PM   13   51.35    0.00   31.23    0.00    0.00    3.70    0.00   13.71     10.61
09:27:37 PM   14   51.55    0.00   30.63    0.00    0.00    4.10    0.00   13.71      0.50
09:27:37 PM   15   51.30    0.00   31.20    0.00    0.00    4.00    0.00   13.50      0.60

09:27:37 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:27:47 PM  all   51.51    0.00   30.40    0.00    0.00    4.04    0.00   14.05   1016.10
09:27:47 PM    0   59.10    0.00   20.00    0.00    0.00    6.10    0.00   14.80   1000.10
09:27:47 PM    1   51.00    0.00   30.70    0.00    0.00    4.10    0.00   14.20      0.00
09:27:47 PM    2   51.30    0.00   30.70    0.00    0.00    3.70    0.00   14.30      0.00
09:27:47 PM    3   50.45    0.00   31.83    0.00    0.00    3.90    0.00   13.81      0.00
09:27:47 PM    4   51.10    0.00   31.20    0.00    0.00    4.10    0.00   13.60      5.10
09:27:47 PM    5   51.45    0.00   31.23    0.00    0.00    3.80    0.00   13.51      0.00
09:27:47 PM    6   50.50    0.00   31.10    0.00    0.00    4.10    0.00   14.30      0.50
09:27:47 PM    7   51.05    0.00   31.27    0.00    0.00    3.80    0.00   13.89      0.00
09:27:47 PM    8   51.00    0.00   30.80    0.00    0.00    4.80    0.00   13.40      0.00
09:27:47 PM    9   51.50    0.00   30.50    0.00    0.00    3.50    0.00   14.50      0.00
09:27:47 PM   10   51.45    0.00   30.87    0.00    0.00    3.60    0.00   14.09      0.00
09:27:47 PM   11   51.40    0.00   31.10    0.00    0.00    3.50    0.00   14.00      0.00
09:27:47 PM   12   51.15    0.00   30.97    0.00    0.00    3.80    0.00   14.09      0.00
09:27:47 PM   13   50.45    0.00   31.77    0.00    0.00    3.80    0.00   13.99      9.10
09:27:47 PM   14   51.50    0.00   30.54    0.00    0.00    3.99    0.00   13.97      0.60
09:27:47 PM   15   49.75    0.00   31.97    0.00    0.00    3.90    0.00   14.39      0.70

09:27:47 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:27:57 PM  all   51.80    0.00   30.46    0.00    0.00    4.00    0.00   13.73   1016.98
09:27:57 PM    0   59.44    0.00   19.98    0.00    0.00    6.19    0.00   14.39    999.10
09:27:57 PM    1   50.50    0.00   32.10    0.00    0.00    3.60    0.00   13.80      0.00
09:27:57 PM    2   50.60    0.00   31.30    0.00    0.00    4.00    0.00   14.10      0.00
09:27:57 PM    3   51.25    0.00   30.57    0.00    0.00    3.90    0.00   14.29      0.00
09:27:57 PM    4   51.60    0.00   31.00    0.00    0.00    3.60    0.00   13.80      3.00
09:27:57 PM    5   51.60    0.00   31.34    0.00    0.00    3.79    0.00   13.27      0.00
09:27:57 PM    6   51.85    0.00   30.63    0.00    0.00    3.70    0.00   13.81      0.50
09:27:57 PM    7   51.20    0.00   31.40    0.00    0.00    4.10    0.00   13.30      0.00
09:27:57 PM    8   51.65    0.00   29.83    0.00    0.00    4.40    0.00   14.11      0.00
09:27:57 PM    9   50.35    0.00   31.73    0.00    0.00    3.90    0.00   14.01      0.00
09:27:57 PM   10   51.85    0.00   31.13    0.00    0.00    4.00    0.00   13.01      0.00
09:27:57 PM   11   52.15    0.00   30.87    0.00    0.00    3.70    0.00   13.29      0.00
09:27:57 PM   12   51.05    0.00   31.13    0.00    0.00    3.80    0.00   14.01      0.00
09:27:57 PM   13   51.25    0.00   31.13    0.00    0.00    3.80    0.00   13.81     13.09
09:27:57 PM   14   51.65    0.00   31.13    0.00    0.00    3.70    0.00   13.51      0.50
09:27:57 PM   15   51.10    0.00   31.80    0.00    0.00    3.80    0.00   13.30      0.80

09:27:57 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:28:07 PM  all   51.79    0.00   30.62    0.00    0.00    4.01    0.00   13.58   1022.22
09:28:07 PM    0   59.66    0.00   20.42    0.00    0.00    6.11    0.00   13.81   1001.10
09:28:07 PM    1   50.75    0.00   32.13    0.00    0.00    3.50    0.00   13.61      0.00
09:28:07 PM    2   51.70    0.00   31.10    0.00    0.00    4.00    0.00   13.20      0.00
09:28:07 PM    3   50.10    0.00   32.10    0.00    0.00    3.80    0.00   14.00      0.00
09:28:07 PM    4   51.60    0.00   30.90    0.00    0.00    3.90    0.00   13.60      7.81
09:28:07 PM    5   52.25    0.00   30.73    0.00    0.00    3.80    0.00   13.21      0.00
09:28:07 PM    6   51.60    0.00   30.90    0.00    0.00    3.80    0.00   13.70      0.90
09:28:07 PM    7   52.00    0.00   30.60    0.00    0.00    3.90    0.00   13.50      0.00
09:28:07 PM    8   51.15    0.00   30.37    0.00    0.00    4.40    0.00   14.09      0.00
09:28:07 PM    9   50.35    0.00   32.37    0.00    0.00    3.70    0.00   13.59      0.00
09:28:07 PM   10   51.40    0.00   30.90    0.00    0.00    3.80    0.00   13.90      0.00
09:28:07 PM   11   51.35    0.00   31.33    0.00    0.00    4.00    0.00   13.31      0.00
09:28:07 PM   12   51.55    0.00   30.97    0.00    0.00    4.20    0.00   13.29      0.00
09:28:07 PM   13   51.30    0.00   31.60    0.00    0.00    3.80    0.00   13.30     10.91
09:28:07 PM   14   51.00    0.00   31.80    0.00    0.00    3.50    0.00   13.70      0.70
09:28:07 PM   15   50.60    0.00   32.10    0.00    0.00    4.00    0.00   13.30      0.80

09:28:07 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:28:17 PM  all   51.78    0.00   30.18    0.00    0.00    4.03    0.00   14.01   1014.20
09:28:17 PM    0   60.80    0.00   19.70    0.00    0.00    5.80    0.00   13.70   1000.10
09:28:17 PM    1   52.15    0.00   29.67    0.00    0.00    3.90    0.00   14.29      0.00
09:28:17 PM    2   50.50    0.00   31.00    0.00    0.00    4.30    0.00   14.20      0.00
09:28:17 PM    3   51.70    0.00   30.30    0.00    0.00    3.40    0.00   14.60      0.00
09:28:17 PM    4   50.70    0.00   31.70    0.00    0.00    3.50    0.00   14.10      4.60
09:28:17 PM    5   50.35    0.00   32.23    0.00    0.00    3.80    0.00   13.61      0.00
09:28:17 PM    6   51.60    0.00   30.70    0.00    0.00    3.90    0.00   13.80      0.50
09:28:17 PM    7   51.75    0.00   30.27    0.00    0.00    3.90    0.00   14.09      0.00
09:28:17 PM    8   51.10    0.00   29.80    0.00    0.00    4.60    0.00   14.50      0.00
09:28:17 PM    9   50.75    0.00   31.13    0.00    0.00    3.90    0.00   14.21      0.00
09:28:17 PM   10   51.30    0.00   31.10    0.00    0.00    4.10    0.00   13.50      0.00
09:28:17 PM   11   51.50    0.00   30.70    0.00    0.00    3.80    0.00   14.00      0.00
09:28:17 PM   12   50.60    0.00   31.30    0.00    0.00    3.90    0.00   14.20      0.00
09:28:17 PM   13   51.50    0.00   31.30    0.00    0.00    4.00    0.00   13.20      7.70
09:28:17 PM   14   50.60    0.00   30.80    0.00    0.00    4.00    0.00   14.60      0.60
09:28:17 PM   15   51.80    0.00   31.00    0.00    0.00    3.70    0.00   13.50      0.70

09:28:17 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:28:27 PM  all   51.98    0.00   30.24    0.00    0.00    4.03    0.00   13.75   1011.70
09:28:27 PM    0   59.80    0.00   20.50    0.00    0.00    6.20    0.00   13.50   1000.10
09:28:27 PM    1   50.80    0.00   31.70    0.00    0.00    3.80    0.00   13.70      0.00
09:28:27 PM    2   51.20    0.00   31.00    0.00    0.00    3.80    0.00   14.00      0.00
09:28:27 PM    3   50.75    0.00   31.63    0.00    0.00    3.90    0.00   13.71      0.00
09:28:27 PM    4   51.65    0.00   31.03    0.00    0.00    3.90    0.00   13.41      3.00
09:28:27 PM    5   50.60    0.00   31.20    0.00    0.00    3.90    0.00   14.30      0.00
09:28:27 PM    6   51.95    0.00   30.77    0.00    0.00    3.70    0.00   13.59      0.50
09:28:27 PM    7   51.30    0.00   30.46    0.00    0.00    3.91    0.00   14.33      0.00
09:28:27 PM    8   52.45    0.00   29.33    0.00    0.00    4.40    0.00   13.81      0.00
09:28:27 PM    9   50.95    0.00   31.47    0.00    0.00    3.70    0.00   13.89      0.00
09:28:27 PM   10   52.40    0.00   30.40    0.00    0.00    4.00    0.00   13.20      0.00
09:28:27 PM   11   51.25    0.00   31.03    0.00    0.00    3.80    0.00   13.91      0.00
09:28:27 PM   12   52.25    0.00   30.93    0.00    0.00    3.70    0.00   13.11      0.00
09:28:27 PM   13   51.65    0.00   30.57    0.00    0.00    3.80    0.00   13.99      6.90
09:28:27 PM   14   50.60    0.00   31.50    0.00    0.00    4.00    0.00   13.90      0.50
09:28:27 PM   15   52.05    0.00   30.33    0.00    0.00    4.00    0.00   13.61      0.70

09:28:27 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:28:37 PM  all   52.38    0.00   30.33    0.00    0.00    4.11    0.00   13.17   1018.50
09:28:37 PM    0   61.00    0.00   20.00    0.00    0.00    5.90    0.00   13.10   1000.10
09:28:37 PM    1   52.50    0.00   31.00    0.00    0.00    3.90    0.00   12.60      0.00
09:28:37 PM    2   51.75    0.00   31.07    0.00    0.00    3.70    0.00   13.49      0.00
09:28:37 PM    3   51.70    0.00   31.30    0.00    0.00    4.30    0.00   12.70      0.00
09:28:37 PM    4   51.25    0.00   31.07    0.00    0.00    4.10    0.00   13.59      4.00
09:28:37 PM    5   51.70    0.00   30.90    0.00    0.00    3.90    0.00   13.50      0.00
09:28:37 PM    6   52.70    0.00   30.80    0.00    0.00    3.70    0.00   12.80      2.70
09:28:37 PM    7   51.60    0.00   30.90    0.00    0.00    4.10    0.00   13.40      0.00
09:28:37 PM    8   52.55    0.00   30.57    0.00    0.00    4.20    0.00   12.69      0.00
09:28:37 PM    9   51.95    0.00   31.63    0.00    0.00    3.60    0.00   12.81      0.00
09:28:37 PM   10   51.90    0.00   30.40    0.00    0.00    4.20    0.00   13.50      0.00
09:28:37 PM   11   52.95    0.00   29.77    0.00    0.00    4.30    0.00   12.99      0.00
09:28:37 PM   12   50.75    0.00   31.67    0.00    0.00    4.10    0.00   13.49      0.00
09:28:37 PM   13   51.35    0.00   31.13    0.00    0.00    4.10    0.00   13.41      9.20
09:28:37 PM   14   50.80    0.00   31.80    0.00    0.00    3.80    0.00   13.60      0.70
09:28:37 PM   15   51.60    0.00   31.20    0.00    0.00    4.00    0.00   13.20      1.80

09:28:37 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:28:47 PM  all   51.62    0.00   30.39    0.00    0.00    4.04    0.00   13.96   1017.72
09:28:47 PM    0   59.96    0.00   20.22    0.00    0.00    5.91    0.00   13.91   1001.20
09:28:47 PM    1   51.05    0.00   31.23    0.00    0.00    3.70    0.00   14.01      0.00
09:28:47 PM    2   51.05    0.00   31.03    0.00    0.00    3.90    0.00   14.01      0.00
09:28:47 PM    3   51.20    0.00   31.00    0.00    0.00    4.00    0.00   13.80      0.00
09:28:47 PM    4   50.45    0.00   31.43    0.00    0.00    4.00    0.00   14.11      7.71
09:28:47 PM    5   51.60    0.00   30.90    0.00    0.00    4.00    0.00   13.50      0.00
09:28:47 PM    6   51.85    0.00   30.63    0.00    0.00    3.80    0.00   13.71      0.50
09:28:47 PM    7   51.35    0.00   31.17    0.00    0.00    3.40    0.00   14.09      0.00
09:28:47 PM    8   51.30    0.00   30.10    0.00    0.00    4.60    0.00   14.00      0.00
09:28:47 PM    9   50.80    0.00   31.50    0.00    0.00    3.70    0.00   14.00      0.00
09:28:47 PM   10   51.10    0.00   30.90    0.00    0.00    4.00    0.00   14.00      0.00
09:28:47 PM   11   50.50    0.00   31.40    0.00    0.00    3.70    0.00   14.40      0.00
09:28:47 PM   12   50.70    0.00   31.50    0.00    0.00    3.60    0.00   14.20      0.00
09:28:47 PM   13   50.95    0.00   30.97    0.00    0.00    4.10    0.00   13.99      7.01
09:28:47 PM   14   51.80    0.00   31.20    0.00    0.00    3.60    0.00   13.40      0.60
09:28:47 PM   15   50.35    0.00   31.17    0.00    0.00    4.30    0.00   14.19      0.70

09:28:47 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:28:57 PM  all   51.56    0.00   30.29    0.00    0.00    4.04    0.00   14.11   1018.70
09:28:57 PM    0   59.90    0.00   20.00    0.00    0.00    6.10    0.00   14.00   1000.00
09:28:57 PM    1   50.10    0.00   31.30    0.00    0.00    4.00    0.00   14.60      0.00
09:28:57 PM    2   51.20    0.00   30.90    0.00    0.00    3.60    0.00   14.30      0.00
09:28:57 PM    3   49.45    0.00   31.77    0.00    0.00    4.20    0.00   14.59      0.00
09:28:57 PM    4   51.10    0.00   30.70    0.00    0.00    3.60    0.00   14.60      3.10
09:28:57 PM    5   50.35    0.00   30.97    0.00    0.00    4.10    0.00   14.59      0.00
09:28:57 PM    6   51.30    0.00   30.90    0.00    0.00    3.90    0.00   13.90      0.50
09:28:57 PM    7   51.10    0.00   31.00    0.00    0.00    3.70    0.00   14.20      0.00
09:28:57 PM    8   51.10    0.00   30.70    0.00    0.00    4.30    0.00   13.90      0.00
09:28:57 PM    9   50.60    0.00   30.90    0.00    0.00    3.80    0.00   14.70      0.00
09:28:57 PM   10   52.20    0.00   30.10    0.00    0.00    3.80    0.00   13.90      0.00
09:28:57 PM   11   51.35    0.00   30.73    0.00    0.00    4.00    0.00   13.91      0.00
09:28:57 PM   12   51.85    0.00   31.03    0.00    0.00    3.70    0.00   13.41      0.00
09:28:57 PM   13   51.00    0.00   31.50    0.00    0.00    4.00    0.00   13.50     13.90
09:28:57 PM   14   50.10    0.00   31.70    0.00    0.00    4.10    0.00   14.10      0.50
09:28:57 PM   15   52.05    0.00   30.43    0.00    0.00    3.80    0.00   13.71      0.70

09:28:57 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:29:07 PM  all   51.78    0.00   30.63    0.00    0.00    4.11    0.00   13.48   1016.60
09:29:07 PM    0   60.20    0.00   19.80    0.00    0.00    6.30    0.00   13.70   1000.10
09:29:07 PM    1   50.95    0.00   31.37    0.00    0.00    4.30    0.00   13.39      0.00
09:29:07 PM    2   52.45    0.00   30.43    0.00    0.00    3.70    0.00   13.41      0.00
09:29:07 PM    3   50.70    0.00   31.70    0.00    0.00    4.30    0.00   13.30      0.00
09:29:07 PM    4   51.40    0.00   31.60    0.00    0.00    4.00    0.00   13.00      6.80
09:29:07 PM    5   50.95    0.00   31.43    0.00    0.00    4.00    0.00   13.61      0.00
09:29:07 PM    6   50.90    0.00   31.20    0.00    0.00    4.00    0.00   13.90      0.90
09:29:07 PM    7   50.95    0.00   31.63    0.00    0.00    3.70    0.00   13.71      0.00
09:29:07 PM    8   52.35    0.00   30.03    0.00    0.00    4.40    0.00   13.21      0.00
09:29:07 PM    9   50.70    0.00   31.70    0.00    0.00    3.90    0.00   13.70      0.00
09:29:07 PM   10   51.60    0.00   31.20    0.00    0.00    3.60    0.00   13.60      0.00
09:29:07 PM   11   52.20    0.00   30.80    0.00    0.00    3.80    0.00   13.20      0.00
09:29:07 PM   12   50.45    0.00   31.77    0.00    0.00    4.40    0.00   13.39      0.00
09:29:07 PM   13   50.55    0.00   31.23    0.00    0.00    4.10    0.00   14.11      7.40
09:29:07 PM   14   51.00    0.00   32.00    0.00    0.00    3.70    0.00   13.30      0.70
09:29:07 PM   15   51.40    0.00   31.90    0.00    0.00    3.70    0.00   13.00      0.70

09:29:07 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:29:17 PM  all   51.93    0.00   30.44    0.00    0.00    4.04    0.00   13.59   1016.20
09:29:17 PM    0   60.40    0.00   19.90    0.00    0.00    6.00    0.00   13.70   1000.10
09:29:17 PM    1   51.35    0.00   31.23    0.00    0.00    3.80    0.00   13.61      0.00
09:29:17 PM    2   51.65    0.00   30.97    0.00    0.00    3.70    0.00   13.69      0.00
09:29:17 PM    3   52.05    0.00   30.33    0.00    0.00    4.00    0.00   13.61      0.00
09:29:17 PM    4   52.25    0.00   30.97    0.00    0.00    3.50    0.00   13.29      8.00
09:29:17 PM    5   51.50    0.00   31.30    0.00    0.00    3.70    0.00   13.50      0.00
09:29:17 PM    6   52.15    0.00   30.53    0.00    0.00    4.00    0.00   13.31      0.50
09:29:17 PM    7   50.35    0.00   31.97    0.00    0.00    4.00    0.00   13.69      0.00
09:29:17 PM    8   51.35    0.00   30.13    0.00    0.00    4.50    0.00   14.01      0.00
09:29:17 PM    9   51.00    0.00   31.70    0.00    0.00    3.80    0.00   13.50      0.00
09:29:17 PM   10   50.55    0.00   32.23    0.00    0.00    4.00    0.00   13.21      0.00
09:29:17 PM   11   50.05    0.00   32.37    0.00    0.00    3.90    0.00   13.69      0.00
09:29:17 PM   12   51.55    0.00   31.03    0.00    0.00    3.90    0.00   13.51      0.00
09:29:17 PM   13   51.65    0.00   30.67    0.00    0.10    3.90    0.00   13.69      6.20
09:29:17 PM   14   52.05    0.00   30.23    0.00    0.00    3.90    0.00   13.81      0.70
09:29:17 PM   15   50.90    0.00   31.70    0.00    0.00    3.90    0.00   13.50      0.70

09:29:17 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:29:27 PM  all   51.91    0.00   30.31    0.00    0.00    4.06    0.00   13.73   1014.00
09:29:27 PM    0   60.00    0.00   20.30    0.00    0.00    6.20    0.00   13.50   1000.10
09:29:27 PM    1   51.45    0.00   31.07    0.00    0.00    3.50    0.00   13.99      0.00
09:29:27 PM    2   51.25    0.00   30.77    0.00    0.00    4.00    0.00   13.99      0.00
09:29:27 PM    3   51.25    0.00   30.73    0.00    0.00    4.10    0.00   13.91      0.00
09:29:27 PM    4   51.55    0.00   31.13    0.00    0.00    3.60    0.00   13.71      3.90
09:29:27 PM    5   51.90    0.00   30.60    0.00    0.00    4.10    0.00   13.40      0.00
09:29:27 PM    6   50.45    0.00   31.57    0.00    0.00    3.90    0.00   14.09      0.60
09:29:27 PM    7   51.60    0.00   30.90    0.00    0.00    3.80    0.00   13.70      0.00
09:29:27 PM    8   51.70    0.00   30.04    0.00    0.00    4.29    0.00   13.97      0.00
09:29:27 PM    9   51.05    0.00   31.77    0.00    0.00    3.70    0.00   13.49      0.00
09:29:27 PM   10   51.05    0.00   31.37    0.00    0.00    3.90    0.00   13.69      0.00
09:29:27 PM   11   51.35    0.00   31.23    0.00    0.00    3.70    0.00   13.71      0.00
09:29:27 PM   12   52.20    0.00   30.40    0.00    0.00    3.80    0.00   13.60      0.00
09:29:27 PM   13   51.55    0.00   30.63    0.00    0.00    4.10    0.00   13.71      8.10
09:29:27 PM   14   50.85    0.00   31.57    0.00    0.00    4.10    0.00   13.49      0.50
09:29:27 PM   15   51.25    0.00   30.77    0.00    0.00    4.20    0.00   13.79      0.80

09:29:27 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:29:37 PM  all   51.60    0.00   30.54    0.00    0.00    4.10    0.00   13.76   1014.59
09:29:37 PM    0   59.14    0.00   20.58    0.00    0.00    6.09    0.00   14.19    999.10
09:29:37 PM    1   50.90    0.00   30.90    0.00    0.00    4.40    0.00   13.80      0.00
09:29:37 PM    2   50.30    0.00   31.76    0.00    0.00    3.81    0.00   14.13      0.00
09:29:37 PM    3   50.75    0.00   31.27    0.00    0.00    4.00    0.00   13.99      0.00
09:29:37 PM    4   50.50    0.00   31.60    0.00    0.00    3.90    0.00   14.00      3.60
09:29:37 PM    5   51.85    0.00   30.93    0.00    0.00    3.80    0.00   13.41      0.00
09:29:37 PM    6   51.50    0.00   30.50    0.00    0.00    4.10    0.00   13.90      0.50
09:29:37 PM    7   51.65    0.00   31.03    0.00    0.00    3.90    0.00   13.41      0.00
09:29:37 PM    8   51.30    0.00   30.20    0.00    0.00    4.30    0.00   14.20      0.00
09:29:37 PM    9   51.45    0.00   30.53    0.00    0.00    4.00    0.00   14.01      0.00
09:29:37 PM   10   50.40    0.00   31.40    0.00    0.00    4.00    0.00   14.20      0.00
09:29:37 PM   11   50.90    0.00   32.10    0.00    0.00    3.40    0.00   13.60      0.00
09:29:37 PM   12   51.10    0.00   31.30    0.00    0.00    4.50    0.00   13.10      0.00
09:29:37 PM   13   50.90    0.00   31.80    0.00    0.00    3.70    0.00   13.60     10.19
09:29:37 PM   14   51.40    0.00   31.20    0.00    0.00    3.90    0.00   13.50      0.50
09:29:37 PM   15   51.65    0.00   31.63    0.00    0.00    3.70    0.00   13.01      0.70

09:29:37 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:29:47 PM  all   51.62    0.00   30.45    0.00    0.00    4.11    0.00   13.83   1014.20
09:29:47 PM    0   59.10    0.00   20.00    0.00    0.00    6.60    0.00   14.30   1000.10
09:29:47 PM    1   51.05    0.00   31.23    0.00    0.00    3.80    0.00   13.91      0.00
09:29:47 PM    2   50.75    0.00   31.67    0.00    0.00    3.80    0.00   13.79      0.00
09:29:47 PM    3   51.10    0.00   30.30    0.00    0.00    4.20    0.00   14.40      0.00
09:29:47 PM    4   50.85    0.00   31.37    0.00    0.00    4.00    0.00   13.79      4.90
09:29:47 PM    5   51.45    0.00   30.97    0.00    0.00    3.80    0.00   13.79      0.00
09:29:47 PM    6   50.70    0.00   31.40    0.00    0.00    3.90    0.00   14.00      0.50
09:29:47 PM    7   51.40    0.00   31.10    0.00    0.00    4.00    0.00   13.50      0.00
09:29:47 PM    8   51.70    0.00   29.70    0.00    0.00    4.30    0.00   14.30      0.00
09:29:47 PM    9   50.45    0.00   31.47    0.00    0.00    4.20    0.00   13.89      0.00
09:29:47 PM   10   51.05    0.00   31.83    0.00    0.00    3.90    0.00   13.21      0.00
09:29:47 PM   11   51.00    0.00   31.70    0.00    0.00    3.50    0.00   13.80      0.00
09:29:47 PM   12   51.00    0.00   31.00    0.00    0.00    4.40    0.00   13.60      0.00
09:29:47 PM   13   51.60    0.00   31.00    0.00    0.00    3.70    0.00   13.70      7.50
09:29:47 PM   14   51.75    0.00   30.83    0.00    0.00    4.00    0.00   13.41      0.50
